obstypevar,lead_time,rmse_diff,z_score,significance,n_samples
CH,22,5.583523868421043,0.21555596274485495,0.1706661146087607,38
DD,17,0.26225418421052565,1.2862595778257102,0.8016475153189564,38
VI,12,-123.19482368421038,0.8934282420045572,0.6283721159125029,38
TT,30,0.013465342105263166,1.7026328399420099,0.9113631996118416,38
CH,3,23.060976684210555,1.7384160367119121,0.9178624670226144,38
PE6,16,0.5826295263157896,2.3210116115659156,0.9797137828267871,38
QQ,36,3.842105263157883e-6,0.9184005188940849,0.6415907808397011,38
TDD,27,-0.0005544210526315871,0.04824635081845489,0.0384800894371401,38
TX,36,0.015974815789473674,1.5515558683814847,0.8792314703377133,38
SPS,3,-0.00497978947368406,3.0820888602390157,0.997944465339969,38
DD,1,-0.11190123684210612,0.6230100752770166,0.4667220990222082,38
PS,13,0.0086245,2.317144426504181,0.9795041343740364,38
SPS,22,0.002682605263157889,1.3574739679075063,0.8253693405226038,38
PE12,14,0.17781610526315791,1.9976639706308021,0.954246897187221,38
SPS,11,-0.004214421052631566,3.1258068412663014,0.9982268202230811,38
RH,2,0.1393254210526315,3.1092462639739473,0.9981243468835955,38
VI,33,354.92393073684246,3.141844185384744,0.9983211264563889,38
CH,27,2.700531315789488,0.146483192288196,0.11646004259294906,38
VI,4,258.66622810526326,1.293613714626228,0.8042011171690308,38
TD,13,0.03520494736842108,4.492161325188998,0.9999929496017299,38
PS,0,-0.034076815789473684,9.117484753483522,1.0,38
CH,21,2.6371364736842047,0.16595362636194858,0.13180655517872542,38
PS,21,0.003941526315789485,1.0877000688257417,0.7232724626480987,38
TDD,5,0.02572528947368422,2.3791274022247793,0.9826463229913011,38
QQ,21,6.842105263157896e-6,2.0176234846632988,0.9563695108876704,38
TN,8,0.00037394736842105995,0.060735338111881136,0.04843001212536713,38
LC,36,-0.03587250000000004,2.8494325945436585,0.995620271490413,38
TDD,4,0.01624671052631576,1.3860587013725945,0.834271020375108,38
PE3,19,0.03251521052631582,0.40426966523158875,0.3139855702019658,38
TT,10,0.008516921052631599,1.6531599674160808,0.9017016885379887,38
